order_id,customer_id,order_date,product_id,quantity,price,city,payment_method
3875,389,2024-02-21,4,5,94780,Новосибирск,Card
3876,114,2023-01-20,2,4,35672,Москва,Card
3877,296,2024-01-22,5,1,110155,Новосибирск,Cash
3878,1,2023-10-29,8,1,11500,Новосибирск,Cash
3879,269,2024-01-21,6,2,9523,Екатеринбург,Card
3880,27,2023-07-18,11,2,14597,Екатеринбург,Card
3881,305,2023-09-22,4,3,49851,Екатеринбург,Online
3882,276,2023-03-15,8,5,5507,Санкт-Петербург,Card
3883,46,2024-05-03,2,2,58599,Москва,Cash
3884,144,2024-01-01,18,2,2969,Екатеринбург,Cash
3885,126,2024-02-06,14,4,5453,Екатеринбург,Online
3886,462,2024-07-21,5,3,101307,Новосибирск,Cash
3887,140,2024-12-01,18,4,5523,Казань,Online
3888,71,2024-08-24,6,2,9731,Казань,Card
3889,493,2023-09-03,18,4,725,Екатеринбург,Cash
3890,13,2023-09-29,15,4,16575,Санкт-Петербург,Card
3891,158,2024-09-03,20,4,1159,Екатеринбург,Cash
3892,387,2024-04-27,6,2,2946,Санкт-Петербург,Online
3893,404,2023-02-03,18,2,976,Москва,Online
3894,204,2024-01-01,11,3,14403,Новосибирск,Card
3895,176,2023-09-08,20,2,2657,Новосибирск,Cash
3896,468,2023-07-25,1,4,57901,Санкт-Петербург,Cash
3897,391,2023-01-14,10,4,11843,Москва,Cash
3898,31,2023-09-09,11,4,3578,Казань,Online
3899,308,2024-09-04,1,3,118065,Новосибирск,Online
3900,45,2024-07-14,20,5,1158,Москва,Online
3901,476,2023-10-11,5,3,75848,Екатеринбург,Cash
3902,218,2023-04-06,16,1,4175,Новосибирск,Online
3903,144,2024-04-17,20,4,500,Новосибирск,Cash
3904,363,2024-09-20,18,4,1706,Москва,Online
3905,176,2024-09-06,17,3,3810,Новосибирск,Cash
3906,368,2023-06-18,4,1,79042,Санкт-Петербург,Online
3907,96,2024-05-23,3,2,10473,Екатеринбург,Cash
3908,124,2024-09-30,7,1,6058,Новосибирск,Cash
3909,182,2023-03-10,9,2,2599,Санкт-Петербург,Card
3910,249,2023-11-11,2,5,60927,Екатеринбург,Card
3911,233,2024-05-27,2,2,82320,Казань,Card
3912,2,2023-07-12,11,3,10910,Казань,Online
3913,448,2024-11-19,1,3,46965,Санкт-Петербург,Online
3914,116,2024-01-01,14,2,16756,Москва,Online
3915,155,2023-04-08,2,4,64213,Санкт-Петербург,Card
3916,97,2023-01-09,7,2,2750,Санкт-Петербург,Cash
3917,396,2023-11-22,10,5,4704,Новосибирск,Card
3918,276,2024-01-09,8,3,11690,Санкт-Петербург,Online
3919,176,2024-09-29,12,1,20736,Новосибирск,Card
3920,407,2023-03-19,9,5,6473,Санкт-Петербург,Online
3921,193,2024-04-16,4,4,53292,Казань,Online
3922,301,2023-08-14,5,2,38197,Казань,Online
3923,22,2023-02-26,6,5,10474,Санкт-Петербург,Online
3924,133,2023-05-11,1,1,117364,Новосибирск,Card
3925,449,2024-01-14,6,3,3184,Новосибирск,Cash
3926,473,2023-04-15,18,2,6525,Санкт-Петербург,Card
3927,152,2023-04-03,16,5,2082,Москва,Cash
3928,171,2024-10-18,10,4,4721,Казань,Cash
3929,20,2023-07-14,19,2,2330,Москва,Cash
3930,46,2024-11-18,13,3,15449,Москва,Card
3931,282,2023-11-07,15,5,12814,Казань,Cash
3932,410,2023-11-09,5,4,63317,Казань,Cash
3933,303,2023-04-11,20,1,5395,Санкт-Петербург,Cash
3934,29,2024-03-02,15,5,12181,Казань,Online
3935,498,2023-04-18,9,1,3187,Екатеринбург,Online
3936,31,2024-06-23,14,4,4056,Санкт-Петербург,Card
3937,73,2024-03-03,1,3,27563,Новосибирск,Card
3938,183,2024-10-15,12,2,21736,Екатеринбург,Card
3939,196,2023-05-30,16,4,6882,Москва,Online
3940,410,2023-03-30,18,2,5193,Москва,Card
3941,410,2024-10-11,10,3,5274,Казань,Cash
3942,234,2023-02-20,18,2,5638,Санкт-Петербург,Card
3943,238,2023-10-01,7,2,2263,Новосибирск,Cash
3944,285,2024-04-19,9,5,3610,Москва,Card
3945,96,2023-02-15,18,5,3241,Казань,Online
3946,468,2024-10-08,16,5,1707,Новосибирск,Cash
3947,283,2023-01-30,4,1,115645,Санкт-Петербург,Card
3948,454,2024-05-03,11,3,12751,Казань,Cash
3949,368,2024-08-16,18,4,841,Москва,Cash
3950,259,2023-12-05,9,1,9735,Екатеринбург,Cash
3951,169,2024-10-04,5,3,36769,Казань,Cash
3952,272,2024-06-04,9,2,9934,Новосибирск,Cash
3953,320,2023-09-01,9,4,8472,Москва,Card
3954,66,2023-05-22,3,4,96376,Новосибирск,Card
3955,5,2023-10-14,18,1,3630,Екатеринбург,Online
3956,296,2024-09-22,15,3,3609,Москва,Card
3957,390,2023-09-20,5,5,12185,Новосибирск,Online
3958,487,2024-08-06,14,3,19353,Казань,Cash
3959,415,2024-07-30,5,1,87217,Москва,Cash
3960,123,2024-08-25,10,2,8717,Казань,Card
3961,420,2024-07-31,2,4,72158,Казань,Online
3962,414,2024-07-23,10,2,7952,Казань,Online
3963,395,2024-02-28,5,5,62954,Казань,Cash
3964,340,2024-11-09,10,2,4232,Новосибирск,Online
3965,275,2023-01-02,4,2,30820,Москва,Online
3966,22,2024-03-23,10,2,5521,Новосибирск,Online
3967,349,2024-03-08,3,3,65980,Екатеринбург,Cash
3968,143,2023-11-28,7,4,1802,Новосибирск,Card
3969,426,2024-08-11,20,4,3166,Екатеринбург,Cash
3970,103,2023-03-25,18,2,5711,Екатеринбург,Cash
3971,82,2024-05-30,18,3,5648,Новосибирск,Cash
3972,496,2023-03-07,16,3,1212,Казань,Online
3973,166,2023-05-04,8,4,4063,Москва,Online
3974,115,2023-10-02,7,5,8453,Новосибирск,Cash
3975,184,2024-10-18,3,3,113170,Екатеринбург,Cash
3976,307,2024-03-13,3,1,90134,Санкт-Петербург,Online
3977,180,2024-05-31,17,1,2192,Санкт-Петербург,Card
3978,389,2023-12-02,2,1,61904,Новосибирск,Cash
3979,269,2023-10-15,1,2,32616,Новосибирск,Online
3980,196,2024-02-25,15,2,6485,Новосибирск,Card
3981,336,2023-02-20,15,5,9324,Москва,Online
3982,101,2023-11-04,11,5,1265,Новосибирск,Card
3983,383,2023-09-05,16,1,4093,Казань,Online
3984,168,2023-09-25,9,4,9462,Казань,Cash
3985,457,2024-02-07,20,1,1763,Москва,Online
3986,359,2023-05-22,13,4,14202,Екатеринбург,Card
3987,474,2023-11-03,10,1,6951,Новосибирск,Online
3988,364,2024-06-27,14,1,23638,Казань,Cash
3989,412,2024-05-28,2,4,106847,Казань,Online
3990,370,2024-10-26,12,1,12711,Санкт-Петербург,Online
3991,448,2023-11-24,4,2,12570,Новосибирск,Card
3992,134,2023-08-11,15,1,6976,Новосибирск,Cash
3993,384,2024-02-09,9,4,9888,Москва,Cash
3994,43,2024-11-13,7,5,1866,Новосибирск,Online
3995,234,2024-05-09,5,5,23114,Казань,Cash
3996,142,2023-11-03,12,1,23203,Москва,Cash
3997,345,2023-04-13,11,5,12110,Екатеринбург,Cash
3998,345,2023-09-08,10,5,4413,Новосибирск,Online
3999,226,2024-03-31,14,3,16593,Екатеринбург,Cash
4000,247,2023-01-20,2,4,112253,Казань,Cash
4001,407,2023-08-04,13,3,9628,Казань,Card
4002,53,2023-12-11,14,4,22536,Екатеринбург,Online
4003,394,2024-09-19,18,2,2676,Москва,Cash
4004,178,2023-08-04,18,4,1422,Казань,Online
4005,25,2023-04-23,13,4,2669,Москва,Cash
4006,148,2024-09-21,16,3,6779,Казань,Card
4007,248,2023-05-17,4,1,117301,Санкт-Петербург,Cash
4008,131,2023-04-17,10,3,9699,Санкт-Петербург,Cash
4009,49,2024-02-07,8,3,11885,Новосибирск,Cash
4010,161,2023-06-05,18,3,5949,Санкт-Петербург,Card
4011,10,2024-11-21,13,5,12453,Новосибирск,Cash
4012,186,2024-05-28,3,4,107889,Москва,Online
4013,460,2024-06-27,10,4,2225,Казань,Online
4014,123,2023-08-07,3,1,111802,Казань,Cash
4015,129,2024-02-15,15,1,16237,Новосибирск,Cash
4016,251,2023-09-09,12,1,22936,Казань,Card
4017,22,2024-06-14,7,5,6732,Санкт-Петербург,Cash
4018,237,2023-01-27,17,3,1504,Санкт-Петербург,Online
4019,179,2024-09-22,4,4,23208,Москва,Online
4020,19,2024-01-28,5,1,109349,Екатеринбург,Online
4021,222,2024-09-03,9,3,2047,Санкт-Петербург,Online
4022,80,2023-04-23,13,3,14037,Казань,Online
4023,228,2024-02-16,19,2,3975,Санкт-Петербург,Cash
4024,189,2024-11-20,5,2,113623,Казань,Online
4025,30,2024-04-10,13,5,2490,Санкт-Петербург,Card
4026,44,2023-08-07,11,5,9850,Санкт-Петербург,Cash
4027,39,2023-10-06,9,1,4676,Санкт-Петербург,Card
4028,326,2023-11-14,12,5,6405,Новосибирск,Card
4029,365,2024-08-04,20,4,4430,Екатеринбург,Cash
4030,101,2024-11-14,12,1,18044,Москва,Online
4031,322,2024-03-23,8,1,5240,Казань,Online
4032,499,2023-12-17,7,2,1912,Санкт-Петербург,Online
4033,363,2023-03-11,10,4,9214,Санкт-Петербург,Online
4034,46,2023-05-10,10,5,8531,Санкт-Петербург,Card
4035,86,2023-11-27,12,2,21533,Санкт-Петербург,Cash
4036,329,2024-07-13,4,1,24182,Новосибирск,Card
4037,389,2023-11-23,16,3,3730,Екатеринбург,Cash
4038,93,2024-01-19,3,3,59485,Казань,Cash
4039,409,2024-06-29,20,3,1299,Казань,Card
4040,495,2023-01-19,20,2,4687,Казань,Card
4041,277,2023-04-13,10,1,10554,Новосибирск,Card
4042,400,2023-04-13,16,4,2965,Новосибирск,Cash
4043,69,2023-06-19,15,4,13517,Москва,Card
4044,125,2023-11-28,2,3,96753,Казань,Card
4045,278,2023-08-01,11,1,15513,Екатеринбург,Card
4046,203,2023-10-26,5,2,10212,Екатеринбург,Cash
4047,339,2024-11-11,9,1,10888,Екатеринбург,Cash
4048,74,2024-09-10,10,1,5386,Казань,Card
4049,326,2024-03-02,18,4,1038,Санкт-Петербург,Card
4050,269,2024-06-12,4,4,29304,Екатеринбург,Online
4051,200,2024-08-11,12,1,4374,Санкт-Петербург,Card
4052,336,2023-12-03,17,2,2936,Екатеринбург,Cash
4053,302,2024-09-19,19,5,1394,Москва,Cash
4054,11,2024-02-01,7,1,5279,Казань,Online
4055,118,2023-11-02,12,1,22141,Санкт-Петербург,Cash
4056,28,2023-05-07,2,1,102427,Новосибирск,Card
4057,204,2024-07-11,11,3,4271,Санкт-Петербург,Online
4058,90,2023-05-01,11,4,16150,Казань,Card
4059,374,2023-05-22,1,1,88428,Казань,Card
4060,58,2024-03-09,2,4,114318,Новосибирск,Online
4061,406,2023-10-10,1,1,82142,Новосибирск,Card
4062,189,2024-07-12,3,2,89099,Санкт-Петербург,Online
4063,3,2024-02-23,8,3,11683,Казань,Cash
4064,160,2023-12-13,9,2,6845,Казань,Cash
4065,449,2023-06-16,3,5,38530,Москва,Cash
4066,126,2023-07-13,4,1,115880,Москва,Online
4067,362,2024-05-08,17,3,5275,Новосибирск,Online
4068,52,2024-05-19,12,1,20755,Екатеринбург,Card
4069,177,2024-02-25,6,4,1939,Новосибирск,Cash
4070,130,2024-01-27,6,1,6471,Москва,Cash
4071,390,2024-10-11,14,1,18723,Новосибирск,Online
4072,287,2023-09-23,15,3,15687,Москва,Online
4073,444,2024-11-14,15,4,15991,Екатеринбург,Card
4074,167,2024-11-02,2,1,60826,Новосибирск,Online
4075,432,2023-03-23,19,4,2410,Екатеринбург,Card
4076,298,2024-03-06,6,1,5199,Екатеринбург,Cash
4077,1,2023-11-06,19,4,6885,Новосибирск,Cash
4078,448,2024-03-25,10,5,11111,Санкт-Петербург,Card
4079,439,2023-12-16,1,5,22154,Казань,Card
4080,435,2024-08-20,15,4,20475,Казань,Online
4081,54,2023-04-21,6,3,9320,Москва,Cash
4082,186,2023-10-24,9,5,7925,Казань,Cash
4083,405,2024-04-11,8,3,3955,Санкт-Петербург,Card
4084,260,2023-12-12,12,4,7884,Казань,Online
4085,312,2024-06-03,10,1,4829,Казань,Online
4086,432,2024-03-20,13,4,14659,Екатеринбург,Online
4087,368,2024-02-22,20,5,5824,Москва,Card
4088,18,2024-10-01,12,5,18952,Екатеринбург,Cash
4089,21,2024-10-31,18,4,4337,Санкт-Петербург,Online
4090,115,2024-05-23,3,5,118188,Екатеринбург,Online
4091,403,2023-03-29,9,2,8775,Москва,Cash
4092,306,2024-03-05,3,2,56870,Санкт-Петербург,Card
4093,148,2023-07-26,9,1,10341,Санкт-Петербург,Card
4094,74,2023-08-09,9,2,5462,Новосибирск,Online
4095,404,2024-02-15,2,2,43060,Москва,Cash
4096,205,2024-09-18,16,5,518,Казань,Online
4097,451,2024-02-06,9,2,7087,Казань,Card
4098,176,2023-09-06,5,5,50045,Екатеринбург,Online
4099,272,2024-07-23,2,1,14326,Казань,Cash
4100,60,2024-08-15,2,5,72767,Новосибирск,Card
4101,464,2023-05-27,7,3,7432,Новосибирск,Card
4102,155,2023-05-16,17,3,6727,Казань,Cash
4103,272,2024-10-14,16,1,5010,Екатеринбург,Online
4104,370,2024-08-27,15,4,2377,Санкт-Петербург,Card
4105,462,2023-04-06,9,1,2731,Новосибирск,Online
4106,488,2024-08-29,18,3,2210,Новосибирск,Online
4107,398,2024-05-10,1,2,80771,Санкт-Петербург,Online
4108,413,2023-11-14,7,4,2749,Новосибирск,Cash
4109,469,2024-11-13,1,4,32764,Новосибирск,Cash
4110,121,2023-07-19,2,3,49376,Санкт-Петербург,Online
4111,10,2023-11-28,17,5,536,Москва,Online
4112,174,2023-03-23,11,1,16979,Санкт-Петербург,Card
4113,336,2023-01-04,17,2,6261,Москва,Online
4114,35,2024-02-12,9,4,6375,Казань,Online
4115,35,2023-02-26,8,4,3752,Казань,Cash
4116,379,2023-01-19,19,4,5826,Москва,Cash
4117,142,2023-06-24,7,2,10857,Москва,Card
4118,175,2023-10-27,13,4,18516,Новосибирск,Card
4119,488,2024-05-20,15,2,13204,Санкт-Петербург,Card
4120,330,2023-01-11,17,5,6293,Екатеринбург,Card
4121,79,2023-08-23,6,1,6998,Санкт-Петербург,Cash
4122,176,2024-05-27,5,4,19892,Москва,Online
4123,370,2023-04-20,8,4,3067,Новосибирск,Cash
4124,15,2024-09-24,8,4,9419,Санкт-Петербург,Cash
4125,435,2024-07-29,18,1,1476,Санкт-Петербург,Online
4126,77,2024-08-01,18,3,6275,Екатеринбург,Card
4127,175,2024-06-01,16,3,5296,Санкт-Петербург,Online
4128,469,2023-11-27,9,1,10274,Москва,Card
4129,43,2023-10-17,17,4,4134,Новосибирск,Card
4130,155,2023-04-24,4,1,113226,Казань,Card
4131,211,2023-06-12,11,3,8806,Екатеринбург,Card
4132,122,2023-03-13,2,3,88812,Санкт-Петербург,Cash
4133,121,2024-10-23,9,5,9197,Екатеринбург,Online
4134,98,2024-10-12,4,4,72916,Казань,Card
4135,254,2023-06-18,5,3,49885,Новосибирск,Cash
4136,386,2023-11-11,5,3,72462,Санкт-Петербург,Online
4137,25,2023-08-20,4,1,119434,Казань,Online
4138,242,2024-08-18,6,1,6363,Екатеринбург,Card
4139,5,2024-09-07,8,1,2316,Москва,Cash
4140,66,2023-10-22,13,3,16659,Санкт-Петербург,Cash
4141,134,2024-08-31,3,4,101032,Санкт-Петербург,Card
4142,305,2023-03-28,13,2,8567,Казань,Online
4143,124,2023-04-22,6,1,6940,Москва,Cash
4144,467,2023-03-09,4,2,117425,Казань,Cash
4145,325,2023-03-09,7,3,10864,Новосибирск,Cash
4146,313,2024-06-24,1,2,90003,Казань,Cash
4147,327,2023-09-06,10,3,4087,Казань,Online
4148,404,2024-05-03,9,4,8306,Москва,Cash
4149,221,2023-06-17,17,2,1861,Казань,Cash
4150,369,2023-07-27,17,2,849,Санкт-Петербург,Online
4151,498,2024-10-13,15,5,2243,Москва,Cash
4152,160,2023-11-05,18,3,5783,Санкт-Петербург,Cash
4153,163,2023-09-24,4,5,74079,Москва,Online
4154,318,2024-05-19,10,3,5572,Новосибирск,Card
4155,416,2023-10-02,20,1,3479,Новосибирск,Card
4156,295,2024-02-14,12,5,8575,Новосибирск,Card
4157,443,2023-07-07,20,3,5332,Казань,Card
4158,172,2024-04-12,7,5,10641,Санкт-Петербург,Card
4159,479,2024-05-07,4,5,22924,Санкт-Петербург,Cash
4160,26,2023-07-05,13,3,23256,Санкт-Петербург,Cash
4161,389,2024-05-02,16,3,2901,Казань,Card
4162,420,2024-04-14,18,5,6353,Санкт-Петербург,Card
4163,469,2023-03-16,12,2,2468,Екатеринбург,Card
4164,420,2023-01-30,2,2,42576,Екатеринбург,Online
4165,440,2024-05-25,2,1,57924,Москва,Online
4166,78,2024-10-25,19,3,1744,Казань,Cash
4167,318,2023-06-10,17,4,5363,Казань,Cash
4168,411,2023-02-06,2,1,27248,Екатеринбург,Online
4169,499,2023-12-20,12,1,9174,Москва,Cash
4170,477,2023-03-12,6,2,6580,Новосибирск,Online
4171,440,2023-11-18,6,4,6958,Казань,Cash
4172,491,2024-06-11,9,1,8581,Санкт-Петербург,Cash
4173,382,2024-02-25,15,4,15109,Санкт-Петербург,Card
4174,122,2023-11-20,5,5,96131,Санкт-Петербург,Card
4175,22,2023-10-24,6,1,8640,Санкт-Петербург,Card
4176,257,2024-01-03,2,3,89575,Екатеринбург,Online
4177,352,2023-08-09,17,4,2055,Екатеринбург,Card
4178,23,2023-03-22,5,5,15509,Казань,Cash
4179,249,2024-06-09,13,1,20657,Новосибирск,Online
4180,20,2023-10-15,19,5,2196,Екатеринбург,Online
4181,59,2024-02-22,20,1,4784,Новосибирск,Cash
4182,419,2023-12-28,6,5,7272,Екатеринбург,Online
4183,303,2024-01-26,12,1,2152,Казань,Cash
4184,91,2024-06-20,20,5,4420,Москва,Card
4185,371,2024-10-15,2,4,30458,Новосибирск,Card
4186,235,2023-08-04,11,3,21718,Казань,Cash
4187,373,2023-01-30,1,3,12325,Новосибирск,Card
4188,488,2024-06-16,14,1,20780,Новосибирск,Online
4189,178,2023-10-18,20,5,2591,Новосибирск,Online
4190,199,2024-05-07,14,2,3602,Казань,Online
4191,371,2024-03-03,8,1,7708,Екатеринбург,Cash
4192,44,2024-03-11,2,1,83555,Казань,Cash
4193,408,2024-01-10,13,4,22916,Екатеринбург,Card
4194,470,2024-10-02,18,3,899,Екатеринбург,Card
4195,69,2023-12-24,2,5,29208,Новосибирск,Cash
4196,241,2024-05-03,5,4,53421,Екатеринбург,Card
4197,254,2024-07-24,12,1,4257,Екатеринбург,Card
4198,191,2023-10-17,15,5,14621,Новосибирск,Cash
4199,341,2023-02-28,6,2,3195,Санкт-Петербург,Cash
4200,30,2023-12-17,8,3,6763,Казань,Online
4201,301,2024-07-17,14,1,22817,Санкт-Петербург,Online
4202,267,2024-06-06,11,4,16015,Екатеринбург,Card
4203,7,2023-07-27,13,3,13836,Казань,Card
4204,298,2023-03-23,6,5,2473,Казань,Card
4205,480,2023-08-20,3,3,30629,Москва,Cash
4206,493,2024-10-21,20,3,5139,Екатеринбург,Cash
4207,318,2024-05-23,4,3,64173,Санкт-Петербург,Cash
4208,75,2023-12-11,9,1,11422,Санкт-Петербург,Cash
4209,85,2023-05-11,2,3,92816,Санкт-Петербург,Card
4210,196,2024-04-24,6,2,6201,Екатеринбург,Card
4211,266,2024-07-31,19,2,3522,Москва,Cash
4212,442,2024-06-03,3,1,77709,Москва,Cash
4213,364,2024-07-09,13,1,15134,Москва,Card
4214,284,2023-10-28,5,2,85905,Казань,Cash
4215,410,2023-07-18,16,5,3626,Екатеринбург,Card
4216,166,2024-07-18,17,3,5509,Казань,Cash
4217,410,2023-09-23,8,3,1742,Новосибирск,Card
4218,371,2023-03-14,6,3,10416,Санкт-Петербург,Cash
4219,22,2023-08-20,12,2,10837,Москва,Card
4220,195,2024-10-08,9,5,3998,Новосибирск,Card
4221,128,2024-11-16,6,3,3491,Новосибирск,Cash
4222,233,2023-04-05,10,1,2897,Новосибирск,Online
4223,65,2023-11-19,14,1,20010,Екатеринбург,Online
4224,210,2024-07-27,1,5,28745,Новосибирск,Online
4225,135,2023-03-22,1,2,47940,Казань,Card
4226,57,2024-07-29,20,2,1349,Москва,Cash
4227,119,2023-06-10,7,1,2907,Казань,Online
4228,159,2023-11-16,11,1,22905,Екатеринбург,Card
4229,382,2023-10-09,13,5,1044,Москва,Cash
4230,235,2024-06-23,17,4,4623,Санкт-Петербург,Card
4231,391,2024-02-04,13,1,9607,Казань,Cash
4232,339,2024-04-28,3,4,26402,Новосибирск,Cash
4233,110,2024-04-05,5,1,69636,Казань,Cash
4234,231,2023-01-04,20,5,4802,Новосибирск,Card
4235,202,2024-09-21,19,2,2373,Казань,Card
4236,37,2023-01-05,9,2,11823,Екатеринбург,Card
4237,120,2023-03-08,11,2,15775,Новосибирск,Card
4238,351,2023-02-07,20,3,1217,Москва,Card
4239,152,2024-02-21,1,5,88978,Москва,Card
4240,477,2023-10-23,20,3,3682,Москва,Card
4241,238,2024-09-05,19,3,3776,Казань,Online
4242,418,2024-06-15,9,4,11913,Новосибирск,Cash
4243,7,2024-10-27,5,5,43072,Санкт-Петербург,Cash
4244,3,2023-03-15,10,1,2377,Екатеринбург,Cash
4245,465,2023-11-14,18,2,5203,Новосибирск,Card
4246,53,2023-04-24,13,2,15553,Москва,Cash
4247,143,2024-09-22,17,1,799,Москва,Card
4248,484,2024-01-01,15,1,10624,Казань,Online
4249,120,2024-11-12,20,4,2403,Новосибирск,Cash
4250,192,2023-06-15,13,5,23981,Санкт-Петербург,Online
4251,120,2024-01-04,14,1,7917,Санкт-Петербург,Card
4252,299,2023-07-04,11,1,23764,Екатеринбург,Online
4253,368,2023-04-25,15,4,24571,Новосибирск,Cash
4254,493,2024-08-04,3,4,40848,Казань,Cash
4255,371,2023-06-05,13,2,17230,Санкт-Петербург,Online
4256,440,2023-12-04,6,5,7217,Санкт-Петербург,Online
4257,340,2023-04-05,15,2,19134,Казань,Online
4258,406,2023-05-08,8,1,5980,Екатеринбург,Online
4259,188,2024-01-08,20,4,548,Новосибирск,Online
4260,312,2023-05-09,6,1,5251,Москва,Online
4261,202,2024-08-24,4,1,60932,Новосибирск,Online
4262,206,2023-08-02,7,2,5808,Новосибирск,Online
4263,340,2024-10-05,3,5,68701,Казань,Cash
4264,122,2023-09-14,10,4,5281,Санкт-Петербург,Cash
4265,489,2024-08-20,1,1,104935,Санкт-Петербург,Cash
4266,169,2023-01-25,19,3,948,Новосибирск,Card
4267,42,2023-04-24,1,4,17024,Москва,Card
4268,434,2024-08-22,15,3,14607,Екатеринбург,Card
4269,264,2023-03-25,20,5,5634,Санкт-Петербург,Card
4270,285,2024-06-08,14,2,23039,Санкт-Петербург,Online
4271,427,2024-08-09,6,2,6463,Новосибирск,Card
4272,346,2023-08-12,19,5,2110,Москва,Card
4273,253,2024-11-23,15,3,18341,Екатеринбург,Online
4274,372,2024-03-05,16,2,3096,Москва,Online
4275,70,2023-05-24,9,2,2676,Москва,Cash
4276,204,2023-10-22,10,2,2837,Москва,Cash
4277,500,2023-08-17,5,4,18274,Москва,Card
4278,322,2024-03-22,17,2,6154,Новосибирск,Card
4279,313,2024-08-28,13,4,11383,Москва,Cash
4280,76,2023-08-19,7,4,5987,Новосибирск,Online
4281,92,2023-12-18,17,1,5895,Санкт-Петербург,Online
4282,90,2024-01-25,16,2,1333,Новосибирск,Card
4283,291,2023-11-25,1,4,86437,Санкт-Петербург,Card
4284,132,2023-09-22,20,3,6739,Казань,Online
4285,393,2024-07-09,13,5,21637,Екатеринбург,Online
4286,498,2023-08-16,19,1,6915,Санкт-Петербург,Card
4287,267,2023-01-26,11,4,20824,Казань,Online
4288,360,2023-12-23,5,4,72770,Новосибирск,Online
4289,456,2023-06-20,10,1,11990,Екатеринбург,Online
4290,296,2023-04-11,7,4,2354,Санкт-Петербург,Card
4291,60,2024-02-27,9,3,5356,Санкт-Петербург,Online
4292,98,2023-11-28,7,4,1868,Новосибирск,Cash
4293,164,2023-12-19,12,1,6741,Новосибирск,Online
4294,234,2024-08-07,9,5,9174,Санкт-Петербург,Online
4295,178,2023-03-11,3,3,74076,Новосибирск,Online
4296,44,2023-03-17,20,2,6088,Москва,Cash
4297,364,2024-06-24,12,2,1388,Екатеринбург,Card
4298,53,2023-06-14,18,3,1352,Казань,Online
4299,16,2023-01-15,8,3,4127,Новосибирск,Card
4300,486,2024-06-04,17,3,6587,Санкт-Петербург,Online
4301,72,2024-06-07,14,2,21889,Екатеринбург,Card
4302,350,2024-06-18,8,2,3312,Новосибирск,Card
4303,367,2024-03-13,16,1,2380,Казань,Cash
4304,242,2023-05-17,2,5,55735,Москва,Card
4305,71,2024-07-11,13,5,19035,Екатеринбург,Cash
4306,358,2024-03-16,2,1,67259,Санкт-Петербург,Online
4307,375,2023-12-02,1,4,52761,Казань,Cash
4308,454,2023-03-24,12,1,1600,Москва,Online
4309,394,2023-09-20,6,1,6473,Санкт-Петербург,Card
4310,7,2023-08-03,17,4,890,Екатеринбург,Card
4311,20,2023-06-07,17,4,3139,Новосибирск,Card
4312,350,2023-05-26,14,1,22943,Казань,Card
4313,223,2024-08-09,3,4,53370,Санкт-Петербург,Online
4314,203,2023-08-15,4,1,89448,Москва,Cash
4315,373,2024-11-23,5,4,90244,Казань,Card
4316,143,2023-09-16,5,2,37045,Москва,Card
4317,298,2024-04-20,2,4,23053,Москва,Card
4318,15,2023-04-13,13,5,11855,Казань,Online
4319,298,2024-02-27,20,1,1669,Санкт-Петербург,Online
4320,61,2024-01-03,2,1,86853,Москва,Cash
4321,294,2024-03-01,10,1,11491,Москва,Online
4322,170,2024-01-17,6,2,6905,Санкт-Петербург,Online
4323,407,2024-07-19,15,2,5363,Москва,Cash
4324,332,2024-03-31,9,5,10482,Казань,Card
4325,157,2024-05-23,6,3,2438,Екатеринбург,Card
4326,24,2023-04-20,9,3,4751,Москва,Card
4327,260,2024-03-21,2,3,111750,Санкт-Петербург,Cash
4328,91,2024-02-16,6,4,10401,Москва,Card
4329,10,2023-09-01,1,1,68345,Москва,Cash
4330,362,2024-08-30,17,3,557,Екатеринбург,Card
4331,92,2024-09-15,18,5,1575,Санкт-Петербург,Cash
4332,187,2024-09-02,4,3,100719,Санкт-Петербург,Card
4333,227,2023-11-25,16,3,3832,Екатеринбург,Cash
4334,97,2024-04-04,17,5,6075,Новосибирск,Online
4335,211,2023-05-27,3,2,12401,Екатеринбург,Cash
4336,1,2024-07-16,12,3,3875,Новосибирск,Cash
4337,56,2023-12-23,16,5,6697,Санкт-Петербург,Card
4338,364,2024-06-18,10,1,4860,Новосибирск,Cash
4339,235,2024-03-19,12,1,7414,Москва,Card
4340,317,2023-08-21,5,5,93311,Москва,Online
4341,60,2023-09-10,4,4,46800,Новосибирск,Online
4342,54,2024-10-10,1,4,85669,Казань,Online
4343,347,2024-05-12,15,4,7922,Новосибирск,Online
4344,376,2024-10-20,19,3,3494,Новосибирск,Online
4345,280,2023-09-22,15,5,22363,Санкт-Петербург,Online
4346,466,2024-08-05,6,4,5476,Москва,Online
4347,146,2024-09-22,3,1,71638,Новосибирск,Online
4348,351,2024-10-19,14,3,11244,Казань,Cash
4349,298,2023-06-24,7,3,2208,Екатеринбург,Card
4350,119,2023-11-01,19,4,5859,Екатеринбург,Cash
4351,133,2023-09-13,13,5,2015,Казань,Online
4352,489,2024-10-03,3,5,37433,Новосибирск,Online
4353,294,2024-03-15,2,1,70563,Казань,Online
4354,255,2023-12-04,3,3,69040,Екатеринбург,Online
4355,159,2023-08-12,18,5,4811,Казань,Online
4356,334,2024-11-17,9,1,4949,Москва,Online
4357,327,2023-07-17,2,4,71039,Казань,Online
